Dot Point Measurements

Generated: Tuesday 26 October 2021 07:42:54

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
J10E.jpg	      0		597	1190													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			40.7
J10E.jpg	      0		1054	1151													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			38.2
J10E.jpg	      0		846	1530													Macroalgae	Erect fine branching	Red	Open		90300910			69.0
J10E.jpg	      0		906	1545													Macroalgae	Erect fine branching	Red	Open		90300910			71.1
J10E.jpg	      0		908	213													Macroalgae	Erect fine branching	Red	Open		90300910			68.9
J10E.jpg	      0		547	1570													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			78.4
J10E.jpg	      0		663	1351													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			52.9
J10E.jpg	      0		730	304													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.6
J10E.jpg	      0		1059	1738													Macroalgae	Erect fine branching	Red	Open		90300910			94.0
J10E.jpg	      0		1025	1342													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			53.7
J10E.jpg	      0		1060	334													Consolidated	Rock	Turf mat	Open		82001002			61.1
J10E.jpg	      0		671	1002													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			20.8
J10E.jpg	      0		704	1696													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			87.1
J10E.jpg	      0		703	535													Macroalgae	Erect fine branching	Red	Open		90300910			36.8
J10E.jpg	      0		645	14													Macroalgae	Erect fine branching	Red	Open		90300910			90.9
J10E.jpg	      0		1031	769													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			24.4
J10E.jpg	      0		1060	286													Consolidated	Rock	Turf mat	Open		82001002			65.7
J10E.jpg	      0		823	1731													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			89.9
J10E.jpg	      0		923	122													Macroalgae	Erect fine branching	Red	Open		90300910			78.6
J10E.jpg	      0		661	146													Macroalgae	Erect fine branching	Red	Open		90300910			77.1
