Dot Point Measurements

Generated: Tuesday 29 November 2022 11:43:50

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
13.JPG	      0		728	930													Unconsolidated	Sand	mud (coarse sand)		82001014				4.6
13.JPG	      0		754	1037													Unconsolidated	Sand	mud (coarse sand)		82001014				10.4
13.JPG	      0		825	1258													Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				33.4
13.JPG	      0		856	31													Unconsolidated	Sand	mud (coarse sand)		82001014				93.0
13.JPG	      0		665	488													Unconsolidated	Unknown			82001005				47.1
13.JPG	      0		850	874													Unconsolidated	Sand	mud (coarse sand)		82001014				10.2
13.JPG	      0		742	956													Unconsolidated	Sand	mud (coarse sand)		82001014				3.7
13.JPG	      0		1007	1557													Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				67.9
13.JPG	      0		678	649													Unconsolidated	Unknown			82001005				30.9
13.JPG	      0		557	575													Unknown								43.0
13.JPG	      0		555	1890													Unconsolidated	Unknown			82001005				100.0
13.JPG	      0		676	1097													Unconsolidated	Sand	mud (coarse sand)		82001014				19.2
13.JPG	      0		624	1567													Unconsolidated	Unknown			82001005				66.3
14.JPG	      0		987	1840													Unconsolidated	Sand	mud (coarse sand)		82001014				100.0
14.JPG	      0		967	1177													Unconsolidated	Sand	mud (coarse sand)		82001014				30.9
14.JPG	      0		891	16													Unconsolidated	Sand	mud (coarse sand)		82001014				99.2
14.JPG	      0		776	1387													Unconsolidated	Sand	mud (coarse sand)		82001014				49.7
14.JPG	      0		731	220													Unconsolidated	Unknown			82001005				77.6
14.JPG	      0		960	289													Unconsolidated	Sand	mud (coarse sand)		82001014				70.9
14.JPG	      0		739	1114													Unconsolidated	Sand	mud (coarse sand)		82001014				21.9
14.JPG	      0		649	189													Unknown								82.4
14.JPG	      0		781	1543													Unconsolidated	Sand	mud (coarse sand)		82001014				66.5
14.JPG	      0		939	41													Unconsolidated	Sand	mud (coarse sand)		82001014				97.0
14.JPG	      0		989	1768													Unconsolidated	Sand	mud (coarse sand)		82001014				92.4
14.JPG	      0		565	1316													Unconsolidated	Sand	mud (coarse sand)		82001014				50.3
14.JPG	      0		963	1320													Unconsolidated	Sand	mud (coarse sand)		82001014				44.8
14.JPG	      0		583	599													Unknown								44.4
14.JPG	      0		820	1644													Unconsolidated	Sand	mud (coarse sand)		82001014				77.2
14.JPG	      0		611	507													Unknown								51.3
14.JPG	      0		717	1655													Unconsolidated	Sand	mud (coarse sand)		82001014				79.3
14.JPG	      0		1044	772													Unconsolidated	Sand	mud (coarse sand)		82001014				29.3
14.JPG	      0		1048	131													Unconsolidated	Sand	mud (coarse sand)		82001014				89.8
14.JPG	      0		731	1076													Unconsolidated	Sand	mud (coarse sand)		82001014				18.7
15.JPG	      0		1014	677													Bryozoa	Bryozoa / Cnidaria Matrix			20000000				22.5
15.JPG	      0		796	409													Unconsolidated	Sand	mud (fine sand)		82001015				45.5
15.JPG	      0		986	715													Bryozoa	Bryozoa / Cnidaria Matrix			20000000				17.4
15.JPG	      0		886	1616													Unconsolidated	Sand	mud (fine sand)		82001015				93.0
15.JPG	      0		988	375													Unconsolidated	Sand	mud (fine sand)		82001015				50.9
15.JPG	      0		645	165													Unconsolidated	Sand	mud (fine sand)		82001015				76.8
15.JPG	      0		737	1249													Unconsolidated	Sand	mud (fine sand)		82001015				52.9
15.JPG	      0		751	190													Unconsolidated	Sand	mud (fine sand)		82001015				71.0
15.JPG	      0		1058	333													Unconsolidated	Sand	mud (fine sand)		82001015				58.1
15.JPG	      0		780	555													Unconsolidated	Sand	mud (fine sand)		82001015				29.7
15.JPG	      0		863	706													Unconsolidated	Sand	mud (fine sand)		82001015				11.0
15.JPG	      0		543	1618													Unconsolidated	Sand	mud (fine sand)		82001015				100.0
15.JPG	      0		761	307													Unconsolidated	Sand	mud (fine sand)		82001015				57.7
15.JPG	      0		565	288													Unconsolidated	Sand	mud (fine sand)		82001015				67.8
15.JPG	      0		1060	1401													Hydroids				11001000				72.0
15.JPG	      0		845	1128													Unconsolidated	Sand	mud (fine sand)		82001015				37.2
15.JPG	      0		942	171													Unconsolidated	Sand	mud (fine sand)		82001015				72.7
15.JPG	      0		1074	1531													Unconsolidated	Sand	mud (coarse sand)		82001014				86.7
15.JPG	      0		1038	934													Unconsolidated	Sand	mud (coarse sand)		82001014				25.2
15.JPG	      0		897	1676													Unconsolidated	Sand	mud (fine sand)		82001015				99.9
16.JPG	      0		648	1059													Unconsolidated	Sand	mud (fine sand)		82001015				22.0
16.JPG	      0		738	1079													Unconsolidated	Sand	mud (fine sand)		82001015				19.7
16.JPG	      0		935	618													Unconsolidated	Sand	mud (fine sand)		82001015				29.9
16.JPG	      0		695	1896													Unconsolidated	Sand	mud (coarse sand)		82001014				100.0
16.JPG	      0		1059	61													Unconsolidated	Sand	mud (fine sand)		82001015				85.4
16.JPG	      0		692	1822													Unconsolidated	Sand	mud (fine sand)		82001015				92.8
16.JPG	      0		721	1724													Unconsolidated	Sand	mud (fine sand)		82001015				82.9
16.JPG	      0		1020	524													Unconsolidated	Sand	mud (fine sand)		82001015				42.2
16.JPG	      0		906	1393													Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				51.3
16.JPG	      0		550	581													Unknown								38.1
16.JPG	      0		748	1011													Unconsolidated	Sand	mud (fine sand)		82001015				13.0
16.JPG	      0		855	106													Unconsolidated	Sand	mud (fine sand)		82001015				77.0
16.JPG	      0		1074	104													Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				81.9
16.JPG	      0		677	49													Unconsolidated	Sand	mud (fine sand)		82001015				83.1
16.JPG	      0		754	822													Invertebrate Complex								7.1
16.JPG	      0		757	440													Unconsolidated	Sand	mud (fine sand)		82001015				44.0
16.JPG	      0		693	1371													Unconsolidated	Sand	mud (fine sand)		82001015				48.8
16.JPG	      0		776	920													Unconsolidated	Sand	mud (fine sand)		82001015				3.7
16.JPG	      0		543	1273													Unconsolidated	Unknown			82001005				45.3
16.JPG	      0		943	849													Unconsolidated	Sand	mud (fine sand)		82001015				15.6
17.JPG	      0		797	863													Hydroids				11001000				6.8
17.JPG	      0		683	942													Hydroids				11001000				11.2
17.JPG	      0		732	1275													Octocoral/Black	Branching (3D)			11168902				39.3
17.JPG	      0		1055	1745													Unconsolidated	Sand	mud (coarse sand)		82001014				95.8
17.JPG	      0		553	689													Unknown								36.2
17.JPG	      0		700	894													Octocoral/Black	Branching (3D)			11168902				9.6
17.JPG	      0		889	746													Invertebrate Complex	Complex 1							22.8
17.JPG	      0		1047	1651													Unconsolidated	Sand	mud (fine sand)		82001015				85.7
17.JPG	      0		1051	1700													Unconsolidated	Sand	mud (fine sand)		82001015				91.0
17.JPG	      0		916	295													Unconsolidated	Sand	mud (fine sand)		82001015				71.0
17.JPG	      0		947	208													Unconsolidated	Sand	mud (fine sand)		82001015				81.1
17.JPG	      0		555	1143													Unknown								35.0
17.JPG	      0		600	819													Octocoral/Black	Branching (3D)			11168902				23.2
17.JPG	      0		599	37													Octocoral/Black	Fan (2D)			11168912				100.0
17.JPG	      0		545	1565													Open Water								75.7
17.JPG	      0		988	357													Unconsolidated	Sand	mud (fine sand)		82001015				66.6
17.JPG	      0		793	1008													Hydroids				11001000				9.6
17.JPG	      0		866	486													Bryozoa	Bryozoa / Cnidaria Matrix			20000000				49.2
17.JPG	      0		579	529													Unconsolidated	Sand	mud (fine sand)		82001015				49.0
17.JPG	      0		745	1501													Octocoral/Black	Branching (3D)			11168902				64.1
2.JPG	      0		860	1434													Bryozoa	Bryozoa / Cnidaria Matrix			20000000				61.0
2.JPG	      0		998	768													Invertebrate Complex	Complex 1							25.1
2.JPG	      0		1070	1256													Hydroids				11001000				49.4
2.JPG	      0		655	1101													Sponges	Small mixed			10000000				29.8
2.JPG	      0		663	275													Octocoral/Black	Branching (3D)			11168902				73.8
2.JPG	      0		708	1168													Sponges	Erect forms			10000912				33.2
2.JPG	      0		707	1608													Octocoral/Black	Fan (2D)			11168912				81.8
2.JPG	      0		935	633													Sponges	Massive forms			10000903				33.1
2.JPG	      0		1066	642													Unconsolidated	Sand	mud (fine sand)		82001015				40.5
2.JPG	      0		870	986													Unconsolidated	Sand	mud (fine sand)		82001015				11.1
2.JPG	      0		738	620													Unconsolidated	Sand	mud (fine sand)		82001015				33.5
2.JPG	      0		875	1165													Unconsolidated	Sand	mud (coarse sand)		82001014				30.7
2.JPG	      0		642	497													Invertebrate Complex								50.5
2.JPG	      0		569	1413													Octocoral/Black	Fan (2D)			11168912				65.2
2.JPG	      0		899	1435													Bryozoa	Bryozoa / Cnidaria Matrix			20000000				61.5
2.JPG	      0		741	1088													Sponges	Massive forms			10000903				23.3
2.JPG	      0		995	958													Octocoral/Black	Whip			11168917				20.6
2.JPG	      0		643	43													Sponges	Massive forms			10000903				100.0
2.JPG	      0		761	146													Invertebrate Complex								86.4
2.JPG	      0		1070	781													Unconsolidated	Sand	mud (fine sand)		82001015				31.3
20.JPG	      0		921	514													Unconsolidated	Sand	mud (fine sand)		82001015				67.8
20.JPG	      0		861	1867													Unconsolidated	Sand	mud (fine sand)		82001015				95.8
20.JPG	      0		613	672													Unconsolidated	Sand	mud (fine sand)		82001015				52.2
20.JPG	      0		950	833													Unconsolidated	Sand	mud (fine sand)		82001015				33.4
20.JPG	      0		800	1900													Unconsolidated	Sand	mud (fine sand)		82001015				99.5
20.JPG	      0		929	891													Unconsolidated	Sand	mud (fine sand)		82001015				26.3
20.JPG	      0		803	253													Unconsolidated	Sand	mud (fine sand)		82001015				97.3
20.JPG	      0		664	1449													Unconsolidated	Sand	mud (fine sand)		82001015				48.2
20.JPG	      0		630	1061													Unconsolidated	Sand	mud (fine sand)		82001015				20.0
20.JPG	      0		1010	1161													Unconsolidated	Sand	mud (fine sand)		82001015				27.8
20.JPG	      0		607	986													Unconsolidated	Sand	mud (fine sand)		82001015				24.8
20.JPG	      0		642	1143													Unconsolidated	Sand	mud (fine sand)		82001015				20.6
20.JPG	      0		811	231													Unconsolidated	Sand	mud (fine sand)		82001015				100.0
20.JPG	      0		721	769													Unconsolidated	Sand	mud (fine sand)		82001015				36.9
20.JPG	      0		922	1528													Unconsolidated	Sand	mud (fine sand)		82001015				57.0
20.JPG	      0		1022	450													Invertebrate Complex	Complex 1							78.6
20.JPG	      0		848	1194													Unconsolidated	Sand	mud (fine sand)		82001015				16.3
20.JPG	      0		861	1888													Unconsolidated	Sand	mud (fine sand)		82001015				98.4
20.JPG	      0		592	1466													Unconsolidated	Sand	mud (fine sand)		82001015				53.5
20.JPG	      0		740	1097													Unconsolidated	Sand	mud (fine sand)		82001015				7.7
21.JPG	      0		739	1440													Octocoral/Black	Fan (2D)			11168912				31.4
21.JPG	      0		812	1063													Octocoral/Black	Branching (3D)			11168902				5.8
21.JPG	      0		745	1439													Octocoral/Black	Fan (2D)			11168912				31.2
21.JPG	      0		688	1683													Octocoral/Black	Fan (2D)			11168912				55.3
21.JPG	      0		1018	1427													Invertebrate Complex	Complex 1							35.2
21.JPG	      0		812	1294													Octocoral/Black	Branching (3D)			11168902				16.5
21.JPG	      0		772	731													Sponges	Erect forms			10000912				38.1
21.JPG	      0		573	808													Unknown								38.3
21.JPG	      0		833	1323													Octocoral/Black	Branching (3D)			11168902				19.3
21.JPG	      0		1019	107													Unconsolidated	Sand	mud (fine sand)		82001015				100.0
21.JPG	      0		646	1910													Unknown								77.6
21.JPG	      0		1011	781													Unconsolidated	Sand	mud (fine sand)		82001015				38.0
21.JPG	      0		763	143													Octocoral/Black	Branching (3D)			11168902				94.7
21.JPG	      0		559	1608													Unknown								52.9
21.JPG	      0		893	116													Unconsolidated	Sand	mud (fine sand)		82001015				97.4
21.JPG	      0		983	1622													Unconsolidated	Sand	mud (fine sand)		82001015				50.7
21.JPG	      0		919	404													Invertebrate Complex	Complex 1							70.1
21.JPG	      0		907	1776													Unconsolidated	Sand	mud (fine sand)		82001015				63.6
21.JPG	      0		857	1842													Hydroids				11001000				69.3
21.JPG	      0		751	953													Unconsolidated	Sand	mud (fine sand)		82001015				17.6
22.JPG	      0		554	1867													Sponges	Hollow forms			10000909				100.0
22.JPG	      0		941	1466													Octocoral/Black	Branching (3D)			11168902				65.4
22.JPG	      0		810	90													Sponges	Massive forms			10000903				55.4
22.JPG	      0		767	525													Unconsolidated	Sand	mud (fine sand)		82001015				17.6
22.JPG	      0		587	814													Octocoral/Black	Branching (3D)			11168902				17.1
22.JPG	      0		688	966													Unconsolidated	Sand	mud (fine sand)		82001015				21.5
22.JPG	      0		941	1257													Unconsolidated	Sand	mud (fine sand)		82001015				48.0
22.JPG	      0		623	575													Unconsolidated	Sand	mud (fine sand)		82001015				18.2
22.JPG	      0		818	1039													Unconsolidated	Sand	mud (fine sand)		82001015				27.1
22.JPG	      0		584	1285													Unknown								50.5
22.JPG	      0		1043	730													Unconsolidated	Sand	mud (fine sand)		82001015				23.9
22.JPG	      0		553	457													Sponges	Erect forms			10000912				29.9
22.JPG	      0		695	482													Invertebrate Complex	Complex 1							22.2
22.JPG	      0		852	107													Sponges	Massive forms			10000903				54.3
22.JPG	      0		1039	1196													Unconsolidated	Sand	mud (fine sand)		82001015				46.7
22.JPG	      0		1041	620													Unconsolidated	Sand	mud (fine sand)		82001015				25.5
22.JPG	      0		667	134													Sponges	Massive forms			10000903				52.2
22.JPG	      0		557	77													Sponges	Erect forms			10000912				59.2
22.JPG	      0		812	679													Unconsolidated	Sand	mud (fine sand)		82001015				5.9
22.JPG	      0		759	221													Sponges	Massive forms			10000903				43.9
23.JPG	      0		936	1114													Unconsolidated	Sand	mud (coarse sand)		82001014				40.9
23.JPG	      0		588	15													Unknown								66.2
23.JPG	      0		673	599													Unconsolidated	Sand	mud (coarse sand)		82001014				16.2
23.JPG	      0		597	92													Unconsolidated	Sand	mud (coarse sand)		82001014				59.2
23.JPG	      0		950	377													Unconsolidated	Sand	mud (coarse sand)		82001014				31.1
23.JPG	      0		907	243													Unconsolidated	Sand	mud (coarse sand)		82001014				42.0
23.JPG	      0		836	66													Unconsolidated	Sand	mud (coarse sand)		82001014				57.7
23.JPG	      0		567	1673													Unconsolidated	Sand	mud (fine sand)		82001015				94.5
23.JPG	      0		765	490													Unconsolidated	Sand	mud (coarse sand)		82001014				19.1
23.JPG	      0		886	181													Unconsolidated	Sand	mud (coarse sand)		82001014				47.3
23.JPG	      0		1063	1030													Unconsolidated	Sand	mud (fine sand)		82001015				38.7
23.JPG	      0		974	1097													Unconsolidated	Sand	mud (coarse sand)		82001014				40.5
23.JPG	      0		795	428													Unconsolidated	Sand	mud (coarse sand)		82001014				24.3
23.JPG	      0		957	235													Unconsolidated	Sand	mud (coarse sand)		82001014				43.8
23.JPG	      0		912	166													Unconsolidated	Sand	mud (coarse sand)		82001014				49.1
23.JPG	      0		805	1319													Unconsolidated	Sand	mud (coarse sand)		82001014				58.6
23.JPG	      0		876	883													Unconsolidated	Sand	mud (coarse sand)		82001014				18.8
23.JPG	      0		800	1466													Unconsolidated	Sand	mud (coarse sand)		82001014				72.3
23.JPG	      0		834	516													Unconsolidated	Sand	mud (coarse sand)		82001014				16.0
23.JPG	      0		754	1763													Unconsolidated	Sand	mud (coarse sand)		82001014				100.0
24.JPG	      0		668	1348													Unconsolidated	Sand	mud (coarse sand)		82001014				41.9
24.JPG	      0		770	1864													Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				99.9
24.JPG	      0		629	982													Unconsolidated	Sand	mud (coarse sand)		82001014				22.9
24.JPG	      0		846	369													Unconsolidated	Sand	mud (coarse sand)		82001014				79.1
24.JPG	      0		839	533													Unconsolidated	Sand	mud (coarse sand)		82001014				59.5
24.JPG	      0		784	349													Unconsolidated	Sand	mud (coarse sand)		82001014				81.5
24.JPG	      0		622	897													Unconsolidated	Sand	mud (coarse sand)		82001014				28.0
24.JPG	      0		700	333													Unconsolidated	Sand	mud (coarse sand)		82001014				84.4
24.JPG	      0		873	1126													Unconsolidated	Sand	mud (coarse sand)		82001014				13.4
24.JPG	      0		915	1129													Unconsolidated	Sand	mud (coarse sand)		82001014				16.8
24.JPG	      0		908	254													Octocoral/Black	Unknown			11168901				93.4
24.JPG	      0		1070	974													Unconsolidated	Sand	mud (fine sand)		82001015				31.2
24.JPG	      0		803	1867													Unconsolidated	Sand	mud (coarse sand)		82001014				100.0
24.JPG	      0		936	1348													Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				40.7
24.JPG	      0		967	414													Unconsolidated	Sand	mud (coarse sand)		82001014				75.8
24.JPG	      0		691	444													Unconsolidated	Sand	mud (coarse sand)		82001014				71.6
24.JPG	      0		566	1647													Unconsolidated	Sand	mud (coarse sand)		82001014				79.5
24.JPG	      0		866	1600													Unconsolidated	Sand	mud (coarse sand)		82001014				68.4
24.JPG	      0		879	1502													Unconsolidated	Sand	mud (coarse sand)		82001014				56.9
24.JPG	      0		970	1619													Unconsolidated	Sand	mud (coarse sand)		82001014				72.8
25.JPG	      0		736	726													Octocoral/Black	Whip			11168917				43.4
25.JPG	      0		816	222													Unconsolidated	Sand	mud (fine sand)		82001015				100.0
25.JPG	      0		667	942													Sponges	Massive forms			10000903				27.0
25.JPG	      0		823	1589													Unconsolidated	Sand	mud (fine sand)		82001015				59.7
25.JPG	      0		984	1102													Unconsolidated	Sand	mud (fine sand)		82001015				15.5
25.JPG	      0		948	1704													Unconsolidated	Sand	mud (fine sand)		82001015				73.9
25.JPG	      0		602	1694													Unconsolidated	Sand	mud (fine sand)		82001015				77.7
25.JPG	      0		1009	1222													Unconsolidated	Sand	mud (fine sand)		82001015				24.7
25.JPG	      0		1000	1700													Unconsolidated	Sand	mud (fine sand)		82001015				74.6
25.JPG	      0		1064	1607													Unconsolidated	Sand	mud (fine sand)		82001015				66.4
25.JPG	      0		1042	999													Unconsolidated	Sand	mud (coarse sand)		82001014				23.9
25.JPG	      0		576	478													Unknown								77.1
25.JPG	      0		837	965													Invertebrate Complex	Complex 1							13.3
25.JPG	      0		1045	1307													Unconsolidated	Sand	mud (fine sand)		82001015				34.9
25.JPG	      0		889	459													Unconsolidated	Sand	mud (fine sand)		82001015				72.4
25.JPG	      0		658	726													Sponges	Massive forms			10000903				47.0
25.JPG	      0		788	644													Octocoral/Black	Fan (2D)			11168912				51.2
25.JPG	      0		903	1791													Unconsolidated	Sand	mud (fine sand)		82001015				83.4
25.JPG	      0		883	534													Unconsolidated	Sand	mud (fine sand)		82001015				63.6
25.JPG	      0		800	1151													Unconsolidated	Sand	mud (fine sand)		82001015				10.5
26.JPG	      0		1036	901													Unconsolidated	Sand	mud (coarse sand)		82001014				21.4
26.JPG	      0		738	132													Unconsolidated	Sand	mud (coarse sand)		82001014				60.4
26.JPG	      0		551	1876													Unconsolidated	Sand	mud (coarse sand)		82001014				100.0
26.JPG	      0		672	936													Unconsolidated	Sand	mud (coarse sand)		82001014				18.4
26.JPG	      0		777	288													Unconsolidated	Sand	mud (coarse sand)		82001014				46.0
26.JPG	      0		1035	800													Unconsolidated	Sand	mud (coarse sand)		82001014				19.1
26.JPG	      0		1034	1186													Unconsolidated	Sand	mud (coarse sand)		82001014				39.7
26.JPG	      0		620	414													Unconsolidated	Sand	mud (coarse sand)		82001014				39.0
26.JPG	      0		1014	192													Unconsolidated	Sand	mud (coarse sand)		82001014				57.1
26.JPG	      0		766	783													Unconsolidated	Sand	mud (coarse sand)		82001014				5.2
26.JPG	      0		779	806													Unconsolidated	Sand	mud (coarse sand)		82001014				4.0
26.JPG	      0		590	673													Unknown								23.8
26.JPG	      0		994	1451													Unconsolidated	Sand	mud (coarse sand)		82001014				60.8
26.JPG	      0		870	1004													Unconsolidated	Sand	mud (coarse sand)		82001014				19.0
26.JPG	      0		946	1097													Unconsolidated	Sand	mud (coarse sand)		82001014				29.1
26.JPG	      0		815	482													Unconsolidated	Sand	mud (coarse sand)		82001014				28.4
26.JPG	      0		726	571													Unconsolidated	Sand	mud (coarse sand)		82001014				22.2
26.JPG	      0		688	212													Unconsolidated	Sand	mud (coarse sand)		82001014				54.0
26.JPG	      0		826	569													Unconsolidated	Sand	mud (coarse sand)		82001014				20.6
